Altenkirchener TafelRathausstr. 5 57610 Altenkirchen ,info@altenkirchener-tafel.de,www.altenkirchener-tafel.de
Altentreptower Tafel1 Rathausstr. 2 17087 Altentreptow ,geschaeftsleitung-tg@volkssolidaritaet-kv-demmin.de,
Alzeyer Tafel e.V.Friedrichstraße 3 55232 Alzey ,info@alzeyer-tafel.de,www.alzeyer-tafel.de
Amberger Tafel e. V.Sulzbacher Straße 15a 92224 Amberg ,amberger-tafel@web.de,amberger-tafel.de
Angermünder Tafel1 Berliner Str. 45 16278 Angermünde ,tafel-angermuende.nbrb@johanniter.de,www.johanniter.de/bb
Anklamer TafelReeperstieg 7 17389 Anklam ,info@sozialarbeit-vorpommern.de,www.sozialarbeit-vorpommern.de
Annaberg-Buchholzer TafelAlte Poststraße 1a 09456 Annaberg-Buchholz ,malteser-tafel-annaberg@web.de,www.malteser-annaberg.de
Ansbacher TafelKarolinenstraße 29 91522 Ansbach ,info@diakonie-ansbach.de,www.diakonie-ansbach.de
Apoldaer Tafel1 Weimarische Straße 5 99510 Apolda ,tafel.apolda@googlemail.com,www.diakonie-apolda.de
Arnsberger Tafel e. V.Möhnestr. 35 59755 Arnsberg ,gisela@cloer-wzb.de,www.arnsberger-tafel.de
Arnstädter Tafel e.V.Neue Gasse 1 99310 Arnstadt ,Arnstaedter-Tafel.e.v.@t-online.de,www.arnstaedter-tafel.de
Arnstorfer TafelBahnhofstr. 29 94424 Arnstorf ,arnstorfer.tafel@lindner-group.com,
Arterner TafelLange Hohle 3 06556 Artern ,talisa-artern@t-online.de,
Arzberger TafelHans-Steurer-Str. 20 95659 Arzberg ,vorstand@awo-arzberg.de,
Asbacher Tafel e.V,1 Bahnhofstraße 27 53567 Asbach ,bgrendel@rz-online.de,
Ascheberger Tafel e. V.1 Rheinsbergring 13 59387 Ascheberg ,martin.hoerster@t-online.de,www.ascheberger-tafel.de
Aßlinger Tafel e. V.Mitterweg 18 85617 Aßling ,Asslinger-Tafel@gmx.de,www.sozialforum-bayern.de/asslinger-tafel
Attendorner TafelWestwall 55 57439 Attendorn ,evangelisch-attendorn@t-online.de,
Auer Tafel e. V.Mittlerer Hang 6 08107 Hartmannsdorf ,s.rudolf@freenet.de,
Augsburger Tafel e.V.1 Hirtenmahdweg 8 86154 Augsburg ,info@augsburger-tafel.de,www.augsburger-tafel.de
Auricher TafelJulianenburger Str. 11 26603 Aurich ,auricher.tafel@ewetel.net,www.diakonie-aurich.de
Backnanger TafelTheodor-Körner-Straße 1 71522 Backnang ,sowas@kinderundjugendhilfe-bk.de,www.sowas-bk.de
Bad Aiblinger TafelRosenheimer Straße 41 83043 Bad Aibling ,info@aiblinger-tafel.de,www.aiblinger-tafel.de
Bad Arolser Tafel1 Teichstr. 1 34454 Bad Arolsen ,hoos-vermeil@ekkw.de,
Bad Berleburg-Erndtebrücker Tafel e. V.Schützenstr. 4 57319 Bad Berleburg ,thomas-doerr@diakonie-wittgenstein.de,www.bad-berleburg-erndtebrücker-tafel.de
Bad Bramstedter Tafel e. V.Kantstr. 46 24576 Bad Bramstedt ,info@badbramstedtertafel.de,www.badbramstedtertafel.de
Bad Cannstatter TafelBrückenstraße 1 70376 Stuttgart ,mail@stuttgarter-tafel.de,www.schwaebische-tafel-stuttgart.de
Bad Dürkheimer Tafel e. V.1 Gaustraße 60 67098 Bad Dürkheim ,Bad-Duerkheimer-Tafel@gmx.de,
Bad Friedrichshaller TafelHauptstr. 27 74177 Bad Friedrichshall ,tafel@diakonie-heilbronn.de,www.diakonie-heilbronn.de
Bad Gandersheimer TafelHennebergstraße 12 37581 Bad Gandersheim ,tafel-badgan@gmx.de,
Bad Hersfelder TafelHeinrich-Börner-Str. 10 36251 Bad Hersfeld ,tafel-hef@web.de,www.tafel-hef.de
Bad Homburger TafelHeuchelheimer Str. 20 61348 Bad Homburg ,tafel@diakonie-htk.de,www.bad-homburger-tafel.de
Bad Honnefer Tafel1 Kirchplatz 2 53604 Bad Honnef ,peter.sieler@awo-bonn-rhein-sieg.de,www.awo-bonn-rhein-sieg.de
Bad Kötztinger Tafel e. V.Bahnhofstr. 9 93444 Bad Kötzting ,marlies2002@t-online.de,
Bad Kreuznacher TafelBaumgartenstraße 5 55543 Bad Kreuznach ,bad-kreuznacher-tafel@treffpunkt-reling.de,www.treffpunkt-reling.de
Bad Langensalzaer Tafel1 Lange Str. 27 99947 Bad Langensalza ,talisalgs@t-online.de,
Bad Liebenwerdaer TafelRiesaer Straße 14 04924 Bad Liebenwerda ,tafel-badliebenwerdaer@alv-brandenburg.de,www.badliebenwerda.de/alv
Bad Mergentheimer TafelKrumme Gasse 20 97980 Bad Mergentheim ,bad-mergentheimer-tafel@diakonie-tbb.de,www.diakonie-tbb.de
Bad Münstereifeler Tafel e.V.Mühlengasse 10 53902 Bad Münstereifel-Iversheim ,tafel-bam@gmx.de,
Bad Neustädter Tafel e.V.Mühlbacher Straße 16 97616 Bad Neustadt ,sylvia-bieber@t-online.de,www.tafel-nes.de
Bad Oeynhausener TafelElisabethstr. 7 32545 Bad Oeynhausen ,L.Wittkowski@diakonie-vlotho.de,www.diakonie-vlotho.de
Bad Pyrmonter Tafel e.V.1 Schellenstr. 31 31812 Bad Pyrmont ,tafel-badpyrmont@kabelmail.de,
Bad Reichenhaller Tafel e. V.Tirolerstraße 17 83435 Bad Reichenhall ,tafel.reichenhall@mail-buero.de,
Bad Sachsaer Tafel e.V.Kirchstraße 20 37441 Bad Sachsa ,tafelbs@t-online.de,
Bad Säckinger TafelHildastr. 1 79713 Bad Säckingen ,p.lohmann@caritas-hochrhein.de; e.schwarz@caritas-hochrhein.de,www.caritas-hochrhein.de/s_tafelladen.htm
Bad Salzufler Tafel e. V.Oerlinghauser Str. 26 32108 Bad Salzuflen ,,www.badsalzufler-tafel.de
Bad Saulgauer TafelBachstr. 23 88248 Bad Saulgau ,bad-saulgauer-tafel@kv-sigmaringen.de,www.kv-sigmaringen.drk.de
Bad Schönborner Tafel1 Rochusstr. 12 76669 Bad Schönborn ,tafelladen@caritas-bruchsal.de,www.caritas-bruchsal.de
Bad Schussenrieder TafelBiberacher Str. 4 88427 Bad Schussenried ,tafel-bad-schussenried@gmx.de,
Bad Schwalbacher-Taunussteiner TafelGartenfeldstr. 15 65307 Bad Schwalbach ,tafel@dwrt.de,www.dwrt.de
Bad Schwartauer TafelMühlenstr. 27 23611 Bad Schwartau ,mwitt@t-online.de,
Bad Suderoder Tafel1 Ellernstr. 18 06507 Bad Suderode ,harzertafel@awo-harz.de,
Bad Sülzer Tafel e. V.Kastanienallee 10 18334 Bad Sülze ,,
Bad Uracher TafelPfählerstr. 5 72574 Bad Urach ,Susanne.Schur@kirche-reutlingen.de,
Bad Vilbeler TafelRitterstraße 34 61118 Bad Vilbel ,vfse@gmx.de,www.bad-vilbel.de/nachbarschaftshilfe/
Bad Wildunger TafelBahnhofstraße 15 Eingang: Königsquellenweg 34537 Bad Wildungen ,info@bad-wildunger-tafel.de,www.bad-wildunger-tafel.de
Bad Wörishofer Tafel e. V.Stadionring 19 86825 Bad Wörishofen ,tafel-westphal@web.de,www.bad-woerishofer-tafel.de
Bad Wurzacher Tafel1 Oberriedstr. 10 88410 Bad Wurzach ,pfeffer.s@caritas-bodensee-oberschwaben.de,
Baden-Badener TafelGeroldsauer Strasse 2 Caritaszentrum Cäcilienberg 76534 Baden-Baden ,tafel@caritas-baden-baden.de,www.caritas-baden-baden.de
Baesweiler Tafel e.V.1 Jülicherstrasse 94 52499 Baesweiler ,wfeldeisen@web.de,
Balinger Tafel1 Olgastraße 8-10 72336 Balingen ,info@balingertafel.de,www.tafel-balingen.de
Ballenstedter Tafel1 Am Anger 06493 Ballenstedt ,harzertafel@awo-harz.de,
Bamberger Tafel e. V.1 Dieselstr. 11 96052 Bamberg ,info@bamberger-tafel.de,www.bamberger-tafel.de
Barsbütteler Tafel e.V.1 Am Akku 1 22885 Barsbüttel ,Barsbuetteler-Tafel@web.de,
Barsinghäuser TafelLangenäcker 46 30890 Barsinghausen ,hp.rogge@t-online.de,www.awo-Barsinghausen.de
Barther Tafel e.V.Sundische Str. 123 18356 Barth ,,
Bassumer Tafel1 Eschenhäuser Str. 9 27211 Bassum ,hartmut.stolte@online.de,
Baumholderer TafelGrünbacherweg 55774 Baumholder ,baumholderer.tafel@t-online.de,www.evangelische-kirchengemeinde-baumholder.de
Baunataler-Schauenburger-Tafel e. V.1 Rembrandtstr. 6 34225 Baunatal ,info@baunataler-schauenburger-tafel.de,www.baunataler-schauenburger-tafel.de
Bautzener Tafel e. V.Fabrikstr. 50 02625 Bautzen ,bautzener-tafel@gmx.de,
Bayreuther Tafel e. V.1 Justus-Liebig-Str. 3 1/2 95445 Bayreuth ,info@bayreuther-tafel.de,www.bayreuther-tafel.de
Bebraer TafelIm Bilder 28 36179 Bebra ,tafel.bebra@ekkw.de,
Bedburger TafelFinkenweg 13 50181 Bedburg ,info@bedburger-tafel.de,www.bedburger-tafel.de
Beelitzer TafelBerliner Str. 27a 14547 Beelitz ,gabriela-schrader@web.de,
Beeskower TafelBadinkendorfer Straße 4a 15848 Beeskow ,beeskower@gefas-ev.de,www.gefas-ev.de
Beiertheimer TafelMarie-Alexandra-Str. 35 76135 Karlsruhe ,tafel@caritas-karlsruhe.de,www.caritas-karlsruhe.de
Beilngrieser TafelHauptstraße 49 92339 Beilngries ,beilngries@bistum-eichstaett.de,bistum-eichstaett.de
Belziger Tafel1 Hans-Marchwitza-Str. 1 14806 Belzig ,ase-luckenwalde@alv-brandenburg.de,
Bensheimer Tafel e. V.Marktplatz 10 64625 Bensheim ,mariette.rettig@gmx.de,www.bensheimer-tafel.de
Bentheimer Tafel e. V.1 Hilgenstiege 4 48455 Bad Bentheim ,bentheimer-tafel@t-online.de,
Berchtesgadener Tafel e. V.Rathausplatz 1 83471 Berchtesgaden ,weber@berchtesgadener-tafel.de,www.berchtesgadener-tafel.de
Bergedorfer Tafel e.V.Ladenbeker Furtweg 37 21033 Hamburg-Bergedorf ,info@bergedorfer-tafel.de,www.bergedorfer-tafel.de
Bergheimer Tafel e. V.1 Otto-Hahn-Straße 23 50126 Bergheim ,h.w.hader.bm@netcologne.de,
Bergisch Gladbacher Tafel e.V.Kalkstraße 43 51465 Bergisch Gladbach ,tafel@bergisch-gladbacher-Tafel.de,www.bergisch-gladbacher-tafel.de
Bergzaberner Tafel e. V.Weinstr. 38 76887 Bad Bergzabern ,info@bergzaberner-tafel.de,www.bergzaberner-tafel.de
Berliner Tafel e.V.1 Beusselstraße 44 n-q Verwaltung - keine Lebensmittelausgabe 10553 Berlin ,welcome@berliner-tafel.de,www.berliner-tafel.de/laib-und-seele/die-praxis/so-funktionierts/
Bernauer Tafel e.V.Rüdnitzer Chaussee 48 - 50 16321 Bernau ,tafel@freidenker-barnim.de,www.freidenker-barnim.de
Bernburger TafelAuguststraße 68 06406 Bernburg (Saale) ,petra.hetzel.stadt@bernburg.de,
Bersenbrücker TafelSandstraße 41 49593 Bersenbrück ,bersenbruecker-tafel@ewetel.net, bersenbruecker-tafel@hotmail.de,
Betzdorfer TafelGontermannstr. 26 57518 Betzdorf ,markus@familyaust.de,www.ekir.de/betzdorf
Biberacher TafelFelsengartenstr. 14 88400 Biberach ,info@drk-bc.de,
Biedenkopfer Tafel e.V.Mühlweg 23 35216 Biedenkopf ,dw-biedenkopf@dwhn.de,
Bielefelder Tafel e.V.Rabenhof 22 33609 Bielefeld ,info@tafel-bielefeld.de,www.tafel-bielefeld.de
Bietigheim-Bissinger Tafel e.V.1 Freiberger Str. 51 74321 Bietigheim-Bissingen ,bietigheim-bissinger-tafel@gmx.net,
Binger TafelDammstr. 10 55411 Bingen am Rhein ,,
Birkenfelder TafelAm Kirchplatz 4 55765 Birkenfeld ,grossmann-birkenfeld@t-online.de,
Bischofswerdaer TafelClara-Zetkin-Str. 6 01877 Bischofswerda ,voigt@tafel-bischofswerda.de,
Bitburger Tafel e. V.Neuerburger Straße 16a 54634 Bitburg ,bitburger-tafel@gmx.net,www.bitburger-tafel.de
Bitterfelder TafelJeßnitzer Str. 6 06749 Bitterfeld ,,
Blankenhainer Tafel e.V.Christian-Speck-Str. 12 99444 Blankenhain ,blankenhainer_tafel@gmx.de,www.blankenhainer-tafel.de
Blausteiner TafelMarktplatz 1 89134 Blaustein ,claudiawolfmiller@t-online.de,
Böblinger TafelSindelfinger Str. 9 71032 Böblingen ,tafelladen@evkirchebb.de,
Bocholter Tafel e.V.Köcherstr. 2a 46395 Bocholt ,info@bocholter-tafel.de,www.bocholter-tafel.de
Bochumer Tafel e. V.Laubenstraße 19 44866 Bochum ,info@wattenscheider-tafel.de,www.wattenscheider-tafel.de
Bonner Tafel e.V.Mackestr. 51 53119 Bonn ,bonnertafel@t-online.de,www.bonner-tafel.de
Bopfinger TafelHauptstraße 59 73441 Bopfingen ,bopfinger-tafel@t-online.de,
Bordesholmer TafelLüttparten 8 24582 Bordesholm ,info@bordesholmer-tafel.de,www.bordesholmer-tafel.de
Borkener TafelRaiffeisenstr. 11 46325 Borken ,vangoer@dw-st.de,www.dw-st.de/angebot/tafel-bor.htm
Bottroper Tafel1 Gladbecker Str. 108 - 110 46236 Bottrop ,bottropertisch@gelsennet.de,www.bottropertisch.de
Brandenburger Tafel e.V.Wilhelmsdorfer Str. 16 14776 Brandenburg an der Havel ,Brandenburger-Tafel@web.de,www.brandenburger-tafel.de
Brannenburger TafelKirchenstr. 19 83098 Brannenburg ,bus@steinbrecher-reisen.de,
Braunlager TafelDr.-Vogeler-Str. 6 38700 Braunlage ,3xmarygold@gmail.com,
Braunschweiger Tafel e.V.Goslarsche Str. 93 38118 Braunschweig ,info@braunschweiger-tafel.de,www.braunschweiger-tafel.de
Bremer Tafel e.V.Brauerstr. 13 28309 Bremen ,brementafel@nord-com.net,www.bremertafel.de
Bremerhavener TafelSurfeldstr. 29 27580 Bremerhaven ,manfred.jabs@awo-bremerhaven.de,www.awo-bremerhaven.de
Bremervörder TafelBremer Str. 35 27432 Bremervörde ,tandem-brv@ewetel.net,www.tandem-brv.de
Brettener TafelWeißhoferstr. 65-67 75015 Bretten ,brettener-tafelladen@diakonie-laka.de,http://www.diakonie-laka.de
Bruchsaler TafelWürttemberger Str. 119 76646 Bruchsal ,tafelladen@caritas-bruchsal.de,www.caritas-bruchsal.de
Brückenauer Tafel e. V.Kirchgasse 6 97769 Bad Brückenau ,brueckenauer-tafel@t-online.de,
Bruckmühler TafelAm Eichpold 10 83052 Bruckmühl ,info@bruckmuehler-tafel.de,www.bruckmuehler-tafel.de
Brüggener Tafel e. V.1 Vennmühlenweg 02 41379 Brüggen ,info@brueggener-tafel.de,www.brueggener-tafel.de
Brühler Tafel e. V.1 Bonnstr. 21 50321 Brühl ,info@bruehlertafel.de,www.bruehlertafel.de
Brunsbütteler TafelGaußstr. 5 25541 Brunsbüttel ,info@hoelp.de,
Buchloer TafelHeideweg 2 86807 Buchloe ,dietafel-buchloe@web.de,
Bückeburger Tafel e. V.Dammstr. 11 31675 Bückeburg ,info@bueckeburger-tafel.de,www.bueckeburger-tafel.de
Büdinger TafelOrleshäuser Str. 5 63654 Büdingen ,info@buedinger-tafel.de,www.buedinger-tafel.de
Bühler Tafel e.V.1 Bühlertalstr. 6 77815 Bühl ,laden@buehler-tafel.de,www.buehler-tafel.de
Bundesverband Deutsche Tafel e. V.Dudenstr. 10 Verwaltung - keine Ausgabe von Lebensmitteln! 10965 Berlin ,info@tafel.de,
Burbacher Tafel1 Ginnerbach 019 57299 Burbach ,kontakt@burbacher-tafel.de,www.burbacher-tafel.de
Burgdorfer Tafel e.V.Am Berliner Ring 17 Paulusgemeinde Burgdorf 31303 Burgdorf ,burgdorfertafel@gmx.de,www.burgdorfer-tafel.de/
Burgebracher Tafel1 Grasmannsdorfer Str. 2 b 96138 Burgebrach ,fam.neser@web.de,www.pfarrei-burgebrach.de
Burger TafelGrünstr. 2 39288 Burg ,reinbern.erben@diakonie-jerichowerland.de,
Burghauser Tafel e. V.Lindacher Straße 30 84489 Burghausen ,info@buergerinsel.de,www.burghausertafel.de
Burgkunstadter Tafel e. V.1 Schwarzer Graben 14 96224 Burgkunstadt ,silke.mohler@gmx.de,
Burgwedeler Tafel e.V.Gartenstraße 8 30938 Burgwedel/Großburgwedel ,info@burgwedeler-tafel.de,
Burscheider Tafel e. V.Montanusstr. 17 51399 Burscheid ,martin.heykants@gmail.com,www.burscheider-tafel.de
Buttstädter Tafel e. V.Straße nach Eßleben 99628 Teutlingen, Straße nach Eßleben 99628 Buttstädt ,alexandra_barthelmes@web.de,
Butzbacher Tafel e. V.Krachbaumgasse 1-7 35510 Butzbach ,info@butzbacher-tafel.de,butzbacher-tafel.de
Bützower Tafel e.V.Rühner Landweg 23 a 18246 Bützow ,buetzower-tafel@gmx.de,
Buxtehuder Tafel1 Hansestr. 1 21614 Buxtehude ,,
Calcarer Tafel e.V.Gocherstraße 19 47546 Kalkar ,,
Calwer TafelBiergasse 11 75365 Calw ,schubert@caritas-schwarzwald-gaeu.de,
Castroper TafelLambertusplatz 16 44575 Castrop-Rauxel ,n.diring@caritas-castrop-rauxel.de,
Celler Tafel e.V.1 Uferstraße 10 29221 Celle ,celler-tafel@t-online.de,www.celler-tafel.de
Chamer TafelLudwigstr. 21 93413 Cham ,ev.bayerwalddekanat@t-online.de,www.bayerischer-wald-evangelisch.de
Chemnitzer Tafel e.V.Zwickauer Straße 247 09116 Chemnitz ,c.fiedler@chemnitzer-tafel.de,www.chemnitzer-tafel.de
Chiemseer TafelBahnhofplatz 3 83209 Prien am Chiemsee ,caroline.haas@caritasmuenchen.de, cb-prien@caritasmuenchen.de,
Cloppenburger Tafel e. V.Kirchhofstr. 15 49661 Cloppenburg ,info@cloppenburger-tafel.de,www.cloppenburger-tafel.de
Coburger Tafel e.V.Rodacher Str. 63 96450 Coburg ,kontakt@coburger-tafel.de,www.coburger-tafel.de
Cochemer Tafel1 Endertstr. 59 a 56812 Cochem ,tafel-cochem@gmx.de,http://www.caritas-cochem.de
Coesfelder Tafel e. V.Franz-Darpe-Str. 13 48653 Coesfeld ,coesfeldertafel@t-online.de,www.coesfeldertafel.de
Cottbuser TafelDostojewski-Str. 8 03050 Cottbus ,,www.asf-brandenburg.de
Crailsheimer TafelBildstr. 1 74564 Crailsheim ,karin.coffey@aufbaugilde.de,www.crailsheimer-tafel.de
Cuxhavener Tafel e.V.1 Heringskai 27472 Cuxhaven ,cux-tafel@t-online.de,
Dachauer TafelBrunngartenstr. 5 85221 Dachau ,dachauertafel@t-online.de,www.dachauer-tafel.brk.de
Darmstädter Tafel e.V.Bismarkstr. 100 64293 Darmstadt ,tafel-da@gmx.de,www.darmstaedtertafel.de
Dattelner TafelKirchstraße 29 Ausgabestelle: Heibeckstraße 29 45711 Datteln ,tafel@caritas-datteln.de,www.caritas-datteln.de
Dauner Tafel e. V. Vulkaneifelkreis1 Maria-Hilf-Str. 3 54550 Daun ,dauner-tafel-ev@t-online.de,
Deggendorfer TafelStadtfeldstraße 11 94469 Deggendorf ,monika.huber@deggendorf.de,www.deggendorf.de
Delitzscher Tafel e. V.Leipziger Straße 17 b 04509 Delitzsch ,j.faak@web.de,www.delitzscher-tafel.de
Delmenhorster Tafel e.V.1 Grüne Straße 78 27749 Delmenhorst ,delmenhorster.tafel@ewetel.net,
Demminer TafelBrinkstraße 2 17109 Demmin ,tafeldm@kdw-greifswald.de,
Dessauer Tafel e. V.Wasserstadt 16-17 06844 Dessau ,dessauer-tafel@t-online.de,www.dessauer-tafel.de
Detmolder Tafel e.V.Wittekindstr. 25 32758 Detmold ,info@detmolder-tafel.de,
Die Hofer Tafel e.V.Jägerzeile 47 95028 Hof ,info@die-hofer-tafel.de,www.die-hofer-tafel.de
Dieburger Tafel e. V.Industriestr. 15 64807 Dieburg ,info@dieburger-tafel.de,www.dieburger-tafel.de
Diedorfer TafelMarienplatz 02 86420 Diedorf ,diedorf@bistum-augsburg.de,
Dießener TafelUnterer Forst 21 86911 Dießen ,i.saemmer@gmx.de,
Dietzenbacher Tafel e. V.Siedlerstr. 85 63128 Dietzenbach ,hcgermer@t-online.de,www.dietzenbacher-tafel.de
Diezer TafelWilhelmstr. 12 65582 Diez ,dwdiez@t-online.de,
Dillenburger TafelBahnhofsplatz 1 35683 Dillenburg ,ute.mueller@drk-dillenburg.de,www.drk-dillenburg.de
Dillinger TafelRegens-Wagner-Str. 2 Ausgabestelle: Pfarrheim St. Peter, Klosterstr. 7 89407 Dillingen ,borggreve@caritas-dillingen.de,
Dillinger Tafel SaarDe-Lenoncourt-Strasse 9 66763 Dillingen ,info@caritas-saarlouis.de,www.caritas-saarlouis.de
Dinslakener Tafel e.V.Hünxer Str. 281 46537 Dinslaken ,marion.muhic@gmx.de,www.dinslakener-tafel.de
Dippoldiswalder TafelRabenauer Straße 45 01744 Dippoldiswalde ,office@drk-dippoldiswalde.de,www.drk-dippoldiswalde.de
Ditzinger TafelMittlere Straße 22 71254 Ditzingen ,ev-kirchenpflege-ditzingen@t-online.de,
Döbelner TafelFriedrichstr. 8 04720 Döbeln ,,
Donauwörther TafelPflegstr. 23 86609 Donauwörth ,gf@caritas-donau-ries.de,www.caritas-donau-ries.de
Dorfener TafelHaager Str. 22 84405 Dorfen ,thalmaier.rosa@dorfen.de,
Dormagener Tafel e. V.Kölner Str. 13 41539 Dormagen ,dormagener-tafel@t-online.de,www.dormagener-tafel.de
Dorstener Tafel e.V.Fuchspass 28 46286 Dorsten ,herbert.rentmeister@t-online.de,www.dorstener-tafel.de
Dortmunder Tafel e. V.Osterlandwehr 31-35 44145 Dortmund ,info@dortmunder-tafel.de,www.dortmunder-tafel.de
Drebkauer TafelDrebkauer Hauptstraße 64 03116 Drebkau ,sozialakademie@asf-brandenburg.de,www.asf-brandenburg.de
Dreiländereck-Tafel Lörrach - Weil am Rhein e.V.Hofmattstraße 12 79541 Lörrach-Brombach ,reinhard.ihl@dreilaendereck-tafel.de,www.dreilaendereck-tafel.de
Dresdner Tafel e.V.1 Zwickauer Str. 32 01069 Dresden ,info@dresdner-tafel.de,www.dresdner-tafel.de
Duisburger Tafel e.V.Brückenstraße 30 47053 Duisburg ,info@duisburger-tafel.de,www.duisburger-tafel.de
Dülmener Tafel e. V.Borkener Straße 44 48249 Dülmen ,info@duelmener-tafel.de,www.duelmener-tafel.de
Dürener Tafel e.V.1 Bücklerstr. 6 - 10 52351 Düren ,info@duerener-tafel.de,www.duerener-tafel.de
Durlacher TafelSchinnrainstr. 11 76227 Karlsruhe ,leitung@durlacher-tafel.de,www.durlacher-tafel.de
Durmersheimer TafelStettiner Straße 17 kein Mitglied im Bundesverband Deutsche Tafel e.V. 76437 Rastatt ,info@rastatter-tafel.de,www.rastatter-tafel.de
Düsseldorfer Tafel e.V.Völklinger Str. 24 40221 Düsseldorf ,info@duesseldorfer-tafel.de,www.duesseldorfer-tafel.de
Ebersbacher TafelKarlstraße 2 73061 Ebersbach ,info@drk-goeppingen.de,www.drk-goeppingen.de
Ebersberger TafelAbt-Williram-Str. 90 Anbau der ev. Kirche 85560 Ebersberg ,waltraud.stueckle-mayrhofer@diakonie-rosenheim.de,
Eberswalder TafelEisenbahnstr. 84 16225 Eberswalde ,info@brotundhoffnung.de,www.brotundhoffnung.de
Eckernförder TafelSaxtorfer Weg 18 24340 Eckernförde ,eckernfoerder_tafel@yahoo.com,
Edenkobener Tafel e. V.1 In den Semmeläckern 19 67480 Edenkoben ,edenkobenertafel@gmx.de,
Edingen-Neckarhauser TafelLagerstraße 7 68189 Mannheim ,hubert.mitsch@kv-mannheim.drk.de,
Ehinger TafelSchulgasse 21 89584 Ehingen ,ulrich.hagel@kabelbw.de,www.drk-ulm.de
Eichstätter Tafel e.V.Clara-Staiger-Str. 12 a 85072 Eichstätt ,info@eichstaetter-tafel.de,www.eichstaetter-tafel.de
Einbecker Tafel1 Münsterstr. 026 37574 Einbeck ,info@einbecker-tafel.de,www.einbecker-tafel.de
Eisenacher TafelFriedensstraße 17 99817 Eisenach ,schmidt.g@caritas-bistum-erfurt.de,
Eisenberger TafelGartenstraße 38 07607 Eisenberg ,eisenberger-tafel@web.de,
Eisenhüttenstädter Tafel1 Diesterwegring 2 15890 Eisenhüttenstadt ,tafel-ehst@t-online.de,
Eislebener TafelRammtorstr. 37 06295 Lutherstadt Eisleben ,e.tielo@fsb-eisleben.de,
Eitorfer Tafel1 Bahnhofstraße 5 53783 Eitorf ,rahn-huesson@t-online.de,
Ellwanger Tafel1 Priestergasse 4 73479 Ellwangen ,ellwangertafel@web.de,
Elmshorner TafelLornsenstraße 53 25335 Elmshorn ,elmshorner-tafel@cza.de,
Elsdorfer TafelHeinrich-Doll-Str. 2 50189 Elsdorf ,nc-buschmis@netcologne.de,www.awo-elsdorf.de/tafel-elsdorf.html
Emder TafelBollwerkstraße 43 26725 Emden ,sholle@caritas-os.de,
Emlichheimer TafelAm Grenzlandheim 1 Haus 5 49824 Emlichheim ,doris.huebers@gmx.de,
Emmendinger Tafel e.V.Karl-Friedrich-Straße 71 79312 Emmendingen ,info@emmendinger-tafel.de,www.emmendinger-tafel.de
Emsdetten-Grevener TafelSpatzenweg 46 48282 Emsdetten ,tafel@caritas-emsdetten-greven.de,
Emser TafelAm alten Rathaus 1 56130 Bad Ems ,info@diakonie-rhein-lahn.de,
Enkenbach-Alsenborner Tafel e. V.Hauptstraße 6 67677 Enkenbach-Alsenborn ,info@enkenbach-alsenborner-tafel.de,www.enkenbach-alsenborner-tafel.de
Ennigerloher Tafel e. V.Schleedahlstraße 2 a 59320 Ennigerloh ,ennigerloher-tafel@t-online.de,www.ennigerloher-tafel.de
Eppinger TafelAltstadtstraße 12 75031 Eppingen ,tafel@diakonie-heilbronn.de,www.diakonie-heilbronn.de
